Date,Open,High,Low,Close,Volume,Value
2007-05-28,782.0000000000002,1207.5,782.0000000000002,1207.5,11086000.0,2333856.9
2007-09-17,538.0,541.0,522.0,523.0,10601424000.0,1119213527.3
2007-09-18,521.0,549.0,518.5,536.0,19873262000.0,2118733220.5
2007-09-19,550.0,568.5,548.0,568.0000000000001,27012645000.0,3007738816.6
2007-09-20,567.5,597.5,555.0,588.0,29607680000.0,3417085131.6
2007-09-21,585.0000000000001,611.0,582.5,606.5,39750354000.0,4790984551.0
2007-09-24,612.0,630.5,608.5,620.0,37171854000.0,4630357930.9
2007-09-25,618.0,627.5,593.5,595.5,30329766000.0,3686491527.8
2007-09-26,604.0000000000001,614.9999999999999,601.5,613.0,23425686000.0,2847999265.5
2007-09-27,617.5,621.0,585.5,595.0,41323317000.0,4928847762.5
2007-09-28,588.4999999999999,592.5,572.5,574.5,32661927000.0,3784320695.4
2007-10-01,571.0,571.0,552.0,561.5,20169748000.0,2261428079.3
2007-10-02,572.5,582.0,571.5000000000001,575.5,24267744000.0,2797416193.8
2007-10-03,575.5,581.5,566.5,569.4999999999999,19145299000.0,2197151684.2
2007-10-04,566.5,573.0,565.0,567.0,7901341000.0,899616737.2
2007-10-05,572.5,585.0000000000001,571.0,584.0,24411341000.0,2834083887.9
2007-10-08,587.5,594.0,580.0,590.0,14224378000.0,1672062755.8
2007-10-09,590.0,603.5,584.0,601.5,16886288000.0,2005239453.4
2007-10-10,605.0,606.0,588.4999999999999,589.0,18130332000.0,2163600020.3
2007-10-11,592.5,597.9999999999999,589.5,595.5,12629640000.0,1501740254.0
2007-10-12,589.0,593.0,580.0,590.0,15515901000.0,1826926795.4
2007-10-15,592.5,605.0,588.4999999999999,591.5,16538880000.0,1973628577.6
2007-10-16,586.5,589.5,575.0,577.5,32013162000.0,3724745455.3
2007-10-17,575.0,582.0,570.0,578.9999999999999,21651586000.0,2495601293.3
2007-10-18,580.0,581.0000000000001,572.0,578.5,14798546000.0,1704791282.2
2007-10-19,577.0,587.0,576.5,580.5,14379249000.0,1674166527.1
2007-10-22,572.5,578.9999999999999,568.5,577.5,7824221000.0,899282514.9
2007-10-23,584.0,585.5,582.0,584.0,6779251000.0,791671584.2
2007-10-24,583.5,592.0,577.5,585.0000000000001,14714445000.0,1722406056.8
2007-10-25,588.4999999999999,590.5,584.0,585.5,7949440000.0,934596852.3
2007-10-26,588.4999999999999,593.5,585.0000000000001,591.0,14635730000.0,1726384920.8
2007-10-29,595.0,601.0,592.0,595.5,12518353000.0,1495479990.6
2007-10-30,595.5,595.5,586.0,589.5,8294839000.0,978903532.2
2007-10-31,587.5,597.0,587.5,596.5,10475242000.0,1245184748.0
2007-11-01,600.0,601.5,586.0,591.5,13034529000.0,1550452557.3
2007-11-02,585.0000000000001,597.5,582.5,596.0,10231680000.0,1212028076.9
2007-11-06,593.0,612.0,592.0,606.5,17673635000.0,2138008996.3
2007-11-07,608.0,610.5,595.5,601.0,13959794000.0,1679986497.9
2007-11-08,592.5,601.0,592.5,598.5,8291608000.0,992433250.1
2007-11-09,600.0,600.5,583.5,585.0000000000001,11050871000.0,1308011947.1
2007-11-12,582.5,591.5,577.0,582.0,11531967000.0,1343028757.9
2007-11-13,582.0,584.0,574.5,578.0,12617391000.0,1457183136.0
2007-11-14,584.0,586.5,572.5,576.0,13401666000.0,1548429338.2
2007-11-15,575.0,576.5,567.0,569.4999999999999,14517128000.0,1659771265.4
2007-11-16,567.5,570.0,563.0,564.0,8467144000.0,957946727.2
2007-11-19,567.5,567.5,557.0,561.5,9305842000.0,1046013909.4
2007-11-20,562.5,566.0,550.0,552.5000000000001,13697866000.0,1522242688.3
2007-11-21,552.0,552.0,530.5,535.5000000000001,19706450000.0,2122878974.4
2007-11-22,537.5,544.5,526.0000000000001,535.0,12849010000.0,1370839772.1
2007-11-23,537.5,548.0,532.5,543.5,12438152000.0,1350283615.1
2007-11-26,550.0,552.0,538.5,543.5,12202799000.0,1331016043.0
2007-11-27,539.5,544.0,534.0,538.0,9353701000.0,1008121121.5
2007-11-28,540.0,544.0,534.0,541.0,7665978000.0,825909860.9
2007-11-29,546.4999999999999,553.5,544.5,546.4999999999999,11070996000.0,1213935878.0
2007-11-30,550.0,564.0,547.0,562.5,18750445000.0,2088405556.6
2007-12-03,562.5,565.5,557.5,559.5,8191329000.0,918955143.8
2007-12-04,558.5,562.0000000000001,551.5,551.5,9189366000.0,1021287425.9
2007-12-05,553.0,577.0,553.0,574.5,24065361000.0,2733623042.0
2007-12-06,575.5,582.5,568.5,571.5000000000001,24053510000.0,2772376578.3
2007-12-07,576.5,590.0,572.5,590.0,27428711000.0,3185007159.1
2007-12-10,590.0,611.5,586.0,609.0,42951802000.0,5150570942.7
2007-12-11,614.0,624.0,604.0000000000001,612.0,42438575000.0,5222673644.6
2007-12-12,602.0,624.0,601.5,623.0000000000001,39337092000.0,4847615087.1
2007-12-13,619.5,620.0,606.0,609.5,27019882000.0,3309624418.2
2007-12-14,611.5,613.5000000000001,597.5,607.4999999999999,18179577000.0,2211020478.1
2007-12-17,605.0,616.5,597.9999999999999,612.5,29589125000.0,3604282011.1
2007-12-18,612.5,640.0,611.5,637.5,48686881000.0,6117780659.9
2007-12-19,640.5,641.5,623.0000000000001,631.5,36431304000.0,4604693303.4
2007-12-20,632.5,642.5,629.0,639.5000000000001,29952677000.0,3810459324.6
2007-12-21,641.5,645.0,636.5,642.5,29440799000.0,3776684620.0
2007-12-24,645.5,654.4999999999999,644.0,654.0,31104880000.0,4045040296.4
2007-12-25,656.0,663.0,646.0,647.5,32304559000.0,4238412895.4
2007-12-26,646.9999999999999,650.0,626.5,628.5,32064524000.0,4076918048.5
2007-12-27,630.0,637.0000000000001,622.5,633.0,34708752000.0,4374864095.5
2007-12-28,626.5,650.0,610.5,629.5000000000001,43693333000.0,5433899617.6
2008-01-09,617.5,626.0,599.5,608.5,27769317000.0,3387084881.4
2008-01-10,610.0,615.5,605.0,609.0,21696933000.0,2647753182.1
2008-01-11,610.5,611.5,605.0,609.0,10520843000.0,1281123633.6
2008-01-14,607.0,610.0,603.5,605.0,12282091000.0,1489684066.4
2008-01-15,606.0,607.4999999999999,590.5,595.5,25166311000.0,3011440742.0
2008-01-16,585.0000000000001,587.0,562.0000000000001,573.0,32460001000.0,3722862875.4
2008-01-17,574.0,577.5,561.0,569.0,21417842000.0,2434302595.8
2008-01-18,569.4999999999999,570.0,555.0,560.5,17267429000.0,1941200547.8
2008-01-21,551.0,553.5,520.5,523.5,28146109000.0,3017296871.7
2008-01-22,502.50000000000006,539.0,475.0,514.5,43623725000.0,4409064353.9
2008-01-23,524.5,538.5,491.49999999999994,494.0,30778624000.0,3175229568.1
2008-01-24,525.0,532.5,509.0,517.0,28655455000.0,2960303852.4
2008-01-25,524.0,528.0,514.5,519.9999999999999,21505275000.0,2239514535.1
2008-01-28,500.0,509.5,495.49999999999994,498.5,14840671000.0,1491525101.3
2008-01-29,512.0,521.0,505.5,521.0,23112276000.0,2368069099.1
2008-01-30,515.0,527.4999999999999,509.5,516.5000000000001,23714089000.0,2466727241.4
2008-01-31,514.5,522.0,489.5,492.99999999999994,25817679000.0,2605396556.6
2008-02-01,504.99999999999994,509.99999999999994,499.0,500.99999999999994,22817171000.0,2304843889.2
2008-02-04,511.5,513.5,506.5,508.0,15774754000.0,1610412741.1
2008-02-05,505.5,513.5,490.50000000000006,496.5,22408575000.0,2267655519.2
2008-02-06,483.0,492.99999999999994,475.5,490.50000000000006,29428337000.0,2859623899.4
2008-02-07,489.5,492.0,463.99999999999994,474.50000000000006,24397732000.0,2321107812.7
2008-02-08,480.0,482.5,458.5,465.5,20057558000.0,1880263949.0
2008-02-11,467.0,479.0,462.99999999999994,473.0,16086675000.0,1518047529.0
