Date,Open,High,Low,Close,Volume,Value
2011-12-19,8278.0,8326.0,7988.0,8268.0,879282.0,0.0
2011-12-20,8176.0,8359.0,8094.0,8350.0,753048.0,0.0
2011-12-21,8369.0,8442.0,8096.0,8110.0,836304.0,0.0
2011-12-22,8176.0,8203.0,8011.0,8081.0,671954.0,0.0
2011-12-23,8072.0,8196.0,8044.0,8073.0,528443.0,0.0
2011-12-26,8109.0,8281.0,8095.0,8226.0,340317.0,0.0
2011-12-27,8217.0,8258.0,8034.0,8083.0,313484.0,0.0
2011-12-28,8090.0,8107.0,7991.0,8015.0,311016.0,0.0
2011-12-29,8000.0,8500.0,7812.0,7975.0,445939.0,0.0
2011-12-30,8005.0,8067.0,7893.0,8021.0,259978.0,0.0
2012-01-03,8047.0,8337.0,8047.0,8330.0,272328.0,0.0
2012-01-04,8333.0,8533.0,8275.0,8433.0,422291.0,0.0
2012-01-05,8460.0,8528.0,8280.0,8337.0,371491.0,0.0
2012-01-06,8375.0,8516.0,8239.0,8399.0,381541.0,0.0
2012-01-09,8355.0,8503.0,8321.0,8456.0,341434.0,0.0
2012-01-10,8456.0,8795.0,8456.0,8754.0,543431.0,0.0
2012-01-11,8720.0,8764.0,8509.0,8564.0,666497.0,0.0
2012-01-12,8592.0,8714.0,8000.0,8542.0,618811.0,0.0
2012-01-13,8509.0,9750.0,6750.0,8430.0,604877.0,0.0
2012-01-16,8425.0,8494.0,8321.0,8465.0,398427.0,0.0
2012-01-17,8449.0,8642.0,8449.0,8539.0,591294.0,0.0
2012-01-18,8479.0,8628.0,8464.0,8548.0,575591.0,0.0
2012-01-19,8611.0,8679.0,8547.0,8640.0,603700.0,0.0
2012-01-20,8670.0,8693.0,8551.0,8581.0,453917.0,0.0
2012-01-23,8621.0,8636.0,8444.0,8573.0,678633.0,0.0
2012-01-24,8551.0,8617.0,8510.0,8570.0,465021.0,0.0
2012-01-25,8628.0,8850.0,8628.0,8773.0,791600.0,0.0
2012-01-26,8882.0,9139.0,8500.0,9083.0,706396.0,0.0
2012-01-27,9071.0,9185.0,9022.0,9130.0,622972.0,0.0
2012-01-30,9203.0,9203.0,8935.0,8955.0,531413.0,0.0
2012-01-31,9037.0,9146.0,9017.0,9069.0,505574.0,0.0
2012-02-01,9032.0,9344.0,8969.0,9320.0,763698.0,0.0
2012-02-02,9363.0,9430.0,9241.0,9303.0,737367.0,0.0
2012-02-03,9279.0,9520.0,9261.0,9498.0,490402.0,0.0
2012-02-06,9550.0,9550.0,9385.0,9422.0,494855.0,0.0
2012-02-07,9421.0,9488.0,9150.0,9392.0,636839.0,0.0
2012-02-08,9484.0,9581.0,9477.0,9550.0,518068.0,0.0
2012-02-09,9568.0,9676.0,9500.0,9563.0,727139.0,0.0
2012-02-10,9555.0,9555.0,9397.0,9428.0,477039.0,0.0
2012-02-13,9456.0,9671.0,9456.0,9653.0,455646.0,0.0
2012-02-14,9630.0,10250.0,6750.0,9671.0,545341.0,0.0
2012-02-15,9601.0,9805.0,9601.0,9753.0,527843.0,0.0
2012-02-16,9692.0,9692.0,9583.0,9655.0,517002.0,0.0
2012-02-17,9764.0,9778.0,9652.0,9699.0,427311.0,0.0
2012-02-20,9700.0,9838.0,9700.0,9778.0,324242.0,0.0
2012-02-21,9772.0,9793.0,9648.0,9680.0,493816.0,0.0
2012-02-22,9704.0,9770.0,9540.0,9619.0,554722.0,0.0
2012-02-24,9628.0,9945.0,9628.0,9929.0,682923.0,0.0
2012-02-27,9959.0,10018.0,9860.0,9992.0,602203.0,0.0
2012-02-28,10039.0,10059.0,7500.0,9876.0,467948.0,0.0
2012-02-29,9930.0,10052.0,9911.0,10039.0,446021.0,0.0
2012-03-01,9985.0,10060.0,9916.0,10047.0,439415.0,0.0
2012-03-02,10116.0,10199.0,10012.0,10190.0,531612.0,0.0
2012-03-05,10204.0,10337.0,10161.0,10239.0,556739.0,0.0
2012-03-06,10168.0,10180.0,9724.0,9754.0,757488.0,0.0
2012-03-07,9677.0,9808.0,9677.0,9786.0,525242.0,0.0
2012-03-11,9776.0,10009.0,8000.0,9964.0,134234.0,0.0
2012-03-12,9932.0,10037.0,9848.0,9918.0,617226.0,0.0
2012-03-13,9933.0,10095.0,7000.0,10075.0,477698.0,0.0
2012-03-14,10087.0,10300.0,10087.0,10240.0,540360.0,0.0
2012-03-15,10133.0,10193.0,9922.0,9979.0,669708.0,0.0
2012-03-16,9967.0,10053.0,9890.0,9982.0,567412.0,0.0
2012-03-19,10001.0,10110.0,9815.0,9914.0,658911.0,0.0
2012-03-20,9947.0,9957.0,9747.0,9794.0,564797.0,0.0
2012-03-21,9762.0,9888.0,9686.0,9767.0,610710.0,0.0
2012-03-22,9800.0,9833.0,9501.0,9532.0,666061.0,0.0
2012-03-23,9570.0,9688.0,9497.0,9682.0,581304.0,0.0
2012-03-26,9742.0,9968.0,9731.0,9939.0,489424.0,0.0
2012-03-27,9959.0,10025.0,9702.0,9711.0,543701.0,0.0
2012-03-28,9675.0,9748.0,9467.0,9512.0,731675.0,0.0
2012-03-29,9477.0,9565.0,9269.0,9277.0,726626.0,0.0
2012-03-30,9418.0,9526.0,8964.0,9399.0,610628.0,0.0
2012-04-02,9446.0,9543.0,9365.0,9435.0,527782.0,0.0
2012-04-03,9498.0,9737.0,9481.0,9711.0,605251.0,0.0
2012-04-04,9630.0,9711.0,9507.0,9530.0,619004.0,0.0
2012-04-05,9587.0,9655.0,9300.0,9638.0,846260.0,0.0
2012-04-06,9656.0,9674.0,9435.0,9453.0,497507.0,0.0
2012-04-09,9460.0,9490.0,9150.0,9483.0,665639.0,0.0
2012-04-10,9470.0,9595.0,9416.0,9467.0,713708.0,0.0
2012-04-11,9335.0,10000.0,8964.0,9495.0,703762.0,0.0
2012-04-12,9479.0,9565.0,9350.0,9450.0,749530.0,0.0
2012-04-13,9472.0,10000.0,9000.0,9490.0,691999.0,0.0
2012-04-16,9506.0,9506.0,9222.0,9304.0,784901.0,0.0
2012-04-17,9314.0,9420.0,9202.0,9408.0,752813.0,0.0
2012-04-18,9459.0,9549.0,9339.0,9365.0,750761.0,0.0
2012-04-19,9392.0,9564.0,9360.0,9510.0,755047.0,0.0
2012-04-20,9437.0,9609.0,9437.0,9586.0,583897.0,0.0
2012-04-23,9571.0,9571.0,9280.0,9297.0,655011.0,0.0
2012-04-24,9380.0,9443.0,9223.0,9353.0,693170.0,0.0
2012-04-25,9356.0,9493.0,9356.0,9449.0,522543.0,0.0
2012-04-26,9470.0,9494.0,9235.0,9332.0,611402.0,0.0
2012-04-27,9384.0,9484.0,9258.0,9446.0,704407.0,0.0
2012-04-28,9449.0,9480.0,9415.0,9469.0,99129.0,0.0
2012-05-02,9490.0,9644.0,9375.0,9377.0,589022.0,0.0
2012-05-03,9394.0,9430.0,9280.0,9325.0,595554.0,0.0
2012-05-04,9284.0,9323.0,9088.0,9138.0,815340.0,0.0
2012-05-05,9168.0,9168.0,9055.0,9092.0,133048.0,0.0
2012-05-07,9050.0,9250.0,8724.0,8906.0,590145.0,0.0
2012-05-08,8955.0,9091.0,8818.0,8992.0,657634.0,0.0
2012-05-10,9017.0,9235.0,8976.0,9231.0,763083.0,0.0
2012-05-11,9151.0,9167.0,8996.0,9147.0,644021.0,0.0
2012-05-12,9091.0,9150.0,9069.0,9142.0,118902.0,0.0
2012-05-14,9129.0,9500.0,8750.0,8808.0,643701.0,0.0
2012-05-15,8808.0,8936.0,8677.0,8866.0,900850.0,0.0
2012-05-16,8765.0,8839.0,8694.0,8736.0,813797.0,0.0
2012-05-17,8128.0,8200.0,8027.0,8119.0,121343.0,0.0
2012-05-18,7615.0,10000.0,7615.0,7851.0,1220380.0,0.0
2012-05-21,7807.0,8500.0,7807.0,8218.0,1008534.0,0.0
2012-05-22,8176.0,8323.0,8100.0,8309.0,428209.0,0.0
2012-05-23,8187.0,8187.0,7883.0,7900.0,1041546.0,0.0
2012-05-24,7911.0,8197.0,7820.0,8166.0,890367.0,0.0
2012-05-25,8169.0,8298.0,8022.0,8029.0,778936.0,0.0
2012-05-28,8020.0,8214.0,8018.0,8056.0,552753.0,0.0
2012-05-29,8095.0,8450.0,8054.0,8433.0,929044.0,0.0
2012-05-30,8430.0,8430.0,8210.0,8261.0,905806.0,0.0
2012-05-31,8245.0,8371.0,8059.0,8178.0,1050150.0,0.0
2012-06-01,8123.0,8197.0,7808.0,7898.0,1103446.0,0.0
2012-06-04,7749.0,8250.0,7658.0,7825.0,829986.0,0.0
2012-06-05,7926.0,8500.0,7755.0,7826.0,560186.0,0.0
2012-06-06,7832.0,8094.0,7787.0,8070.0,869747.0,0.0
2012-06-07,8095.0,8385.0,8005.0,8357.0,957181.0,0.0
2012-06-08,8115.0,8182.0,8055.0,8141.0,583464.0,0.0
2012-06-09,8210.0,8232.0,8146.0,8158.0,78702.0,0.0
